Project_ID,ROI_Percentage
P162846,12.86
P162847,5.03
P162848,14.31
P162849,15.07
P162850,5.31
P162851,17.8
P162852,4.53
P162853,16.22
P162854,15.05
P162855,13.91
P162856,16.21
P162857,10.54
P162858,11.88
P162859,17.61
P162860,15.05
P162861,5.2
P162862,9.59
P162863,7.01
P162864,13.02
P162865,5.04
P162866,12.19
P162867,10.36
P162868,9.43
P162869,8.45
P162870,15.6
P162871,10.29
P162872,12.9
P162873,5.35
P162874,5.77
P162875,16.21
P162876,11.76
P162877,13.02
P162878,8.94
P162879,10.03
P162880,14.34
P162881,15.04
P162882,16.89
P162883,4.09
P162884,8.79
P162885,8.04
P162886,12.57
P162887,15.13
P162888,12.31
P162889,9.88
P162890,5.38
P162891,16.37
P162892,5.91
P162893,9.25
P162894,5.41
P162895,11.26
P162896,14.3
P162897,17.02
P162898,15.65
P162899,15.95
P162900,9.43
P162901,17.66
P162902,5.54
P162903,12.28
P162904,6.9
P162905,13.48
P162906,16.13
P162907,10.72
P162908,12.89
P162909,13.26
P162910,16.45
P162911,6.12
P162912,17.88
P162913,15.54
P162914,14.31
P162915,9.28
P162916,6.94
P162917,6.81
P162918,11.91
P162919,12.32
P162920,17.32
P162921,5.06
P162922,9.54
P162923,17.97
P162924,9.56
P162925,15.01
P162926,7.56
P162927,5.8
P162928,12.79
P162929,14.84
P162930,8.81
P162931,8.21
P162932,13.75
P162933,11.68
P162934,5.06
P162935,10.83
P162936,8.07
P162937,5.41
P162938,8.52
P162939,8.53
P162940,6.88
P162941,15.58
P162942,15.18
P162943,16.6
P162944,14.51
P162945,10.8
P162946,8.24
P162947,13.02
P162948,6.35
P162949,12.19
P162950,6.51
P162951,13.35
P162952,14.33
P162953,12.52
P162954,9.02
P162955,11.36
P162956,16.5
P162957,5.74
P162958,14.28
P162959,7.18
P162960,17.73
P162961,8.55
P162962,11.33
P162963,14.01
P162964,9.6
P162965,12.14
P162966,16.42
P162967,10.55
P162968,15.33
P162969,11.58
P162970,7.9
P162971,12.44
P162972,6.32
P162973,9.51
P162974,11.31
P162975,8.78
P162976,4.78
P162977,11.14
P162978,11.85
P162979,8.3
P162980,15.35
P162981,12.25
P162982,9.41
P162983,14.21
P162984,16.79
P162985,4.56
P162986,9.32
P162987,4.01
P162988,13.13
P162989,9.02
P162990,14.03
P162991,16.18
P162992,5.18
P162993,15.62
P162994,14.81
P162995,14.57
P162996,14.08
P162997,15.87
P162998,17.45
P162999,16.26
P163000,11.17
P163001,13.04
P163002,9.98
P163003,13.49
P163004,17.44
P163005,11.33
P163006,14.66
P163007,5.94
P163008,16.94
P163009,12.71
P163010,7.62
P163011,8.7
P163012,14.72
P163013,17.68
P163014,6.77
P163015,14.83
P163016,14.0
P163017,5.39
P163018,5.46
P163019,11.27
P163020,6.32
P163021,12.79
P163022,17.26
P163023,13.04
P163024,16.18
P163025,16.94
P163026,12.65
P163027,17.54
P163028,4.29
P163029,7.51
P163030,15.84
P163031,9.52
P163032,4.1
P163033,17.8
P163034,8.39
P163035,17.57
P163036,11.63
P163037,12.54
P163038,10.84
P163039,11.38
P163040,8.6
P163041,14.39
P163042,9.26
P163043,16.42
P163044,14.81
P163045,14.22
P163046,17.27
P163047,17.87
P163048,16.85
P163049,12.56
P163050,6.39
P163051,16.74
P163052,15.37
P163053,15.65
P163054,15.44
P163055,6.53
P163056,15.3
P163057,7.88
P163058,4.44
P163059,17.2
P163060,9.1
P163061,16.61
P163062,12.22
P163063,4.05
P163064,5.28
P163065,10.77
P163066,14.01
P163067,13.24
P163068,14.93
P163069,7.58
P163070,8.03
P163071,11.84
P163072,9.29
P163073,16.29
P163074,13.18
P163075,10.61
P163076,10.86
P163077,6.22
P163078,14.57
P163079,6.61
P163080,8.89
P163081,14.03
P163082,10.42
P163083,9.82
P163084,9.55
P163085,14.11
P163086,12.15
P163087,9.38
P163088,13.77
P163089,12.48
P163090,16.49
P163091,16.48
P163092,7.37
P163093,13.89
P163094,7.28
P163095,16.76
P163096,8.65
P163097,7.95
P163098,16.84
P163099,5.86
P163100,14.8
P163101,14.88
P163102,11.25
P163103,5.44
P163104,13.01
P163105,13.97
P163106,7.15
P163107,11.28
P163108,10.03
P163109,15.03
P163110,4.21
P163111,12.27
P163112,5.69
P163113,15.62
P163114,12.54
P163115,12.19
P163116,7.91
P163117,10.66
P163118,10.91
P163119,17.4
P163120,8.56
P163121,7.34
P163122,13.4
P163123,16.51
P163124,9.22
P163125,17.35
P163126,9.17
P163127,17.71
P163128,9.76
P163129,14.92
P163130,4.97
P163131,15.61
P163132,14.27
P163133,14.58
P163134,11.57
P163135,7.35
P163136,9.52
P163137,16.71
P163138,4.78
P163139,14.3
P163140,4.41
P163141,14.35
P163142,15.83
P163143,13.21
P163144,5.75
P163145,6.2
P163146,12.06
P163147,4.54
P163148,10.27
P163149,6.64
P163150,14.19
P163151,16.26
P163152,7.92
P163153,4.44
P163154,11.51
P163155,6.58
P163156,7.36
P163157,11.89
P163158,15.0
P163159,5.85
P163160,7.33
P163161,14.61
P163162,5.4
P163163,13.73
P163164,13.0
P163165,14.49
P163166,12.25
P163167,9.33
P163168,4.87
P163169,12.21
P163170,6.02
P163171,12.62
P163172,9.29
P163173,17.03
P163174,15.54
P163175,8.04
P163176,5.08
P163177,5.6
P163178,6.19
P163179,9.45
P163180,11.88
P163181,13.41
P163182,12.99
P163183,11.24
P163184,17.28
P163185,6.92
P163186,15.82
P163187,8.43
P163188,9.64
P163189,11.53
P163190,15.45
P163191,9.43
P163192,7.5
P163193,10.79
P163194,15.7
P163195,14.59
P163196,7.14
P163197,9.6
P163198,5.61
P163199,9.22
P163200,14.3
P163201,16.1
P163202,12.83
P163203,17.87
P163204,12.83
P163205,13.5
P163206,8.35
P163207,5.77
P163208,8.24
P163209,16.6
P163210,16.82
P163211,10.03
P163212,16.09
P163213,10.0
P163214,5.44
P163215,12.26
P163216,5.23
P163217,8.9
P163218,14.69
P163219,4.8
P163220,12.19
P163221,17.38
P163222,17.38
P163223,15.76
P163224,17.69
P163225,17.07
P163226,8.07
P163227,4.36
P163228,7.75
P163229,7.96
P163230,16.81
P163231,11.41
P163232,4.07
P163233,5.18
P163234,11.67
P163235,16.62
P163236,16.76
P163237,4.45
P163238,15.15
P163239,5.36
P163240,14.72
P163241,16.08
P163242,4.67
P163243,11.2
P163244,5.04
P163245,13.93
P163246,5.36
P163247,17.01
P163248,4.55
P163249,5.81
P163250,4.02
P163251,13.94
P163252,10.61
P163253,10.72
P163254,8.55
P163255,11.58
P163256,9.11
P163257,14.59
P163258,8.38
P163259,16.78
P163260,6.69
P163261,16.22
P163262,4.74
P163263,8.7
P163264,14.89
P163265,11.27
P163266,5.23
P163267,5.21
P163268,16.27
P163269,11.87
P163270,13.17
P163271,7.48
P163272,7.36
P163273,12.69
P163274,7.7
P163275,10.04
P163276,8.72
P163277,10.83
P163278,10.76
P163279,5.79
P163280,9.26
P163281,13.31
P163282,6.62
P163283,10.55
P163284,12.43
P163285,17.46
P163286,5.8
P163287,9.68
P163288,14.44
P163289,9.09
P163290,4.36
P163291,9.13
P163292,10.66
P163293,16.35
P163294,16.62
P163295,10.94
P163296,14.71
P163297,16.1
P163298,13.72
P163299,13.64
P163300,12.78
P163301,17.72
P163302,9.8
P163303,4.37
P163304,4.74
P163305,4.51
P163306,14.65
P163307,10.26
P163308,10.49
P163309,12.78
P163310,5.86
P163311,6.86
P163312,7.99
P163313,10.29
P163314,4.05
P163315,5.09
P163316,8.53
P163317,8.65
P163318,8.31
P163319,5.94
P163320,16.52
P163321,8.34
P163322,8.33
P163323,8.28
P163324,7.42
P163325,16.55
P163326,8.98
P163327,8.48
P163328,6.25
P163329,8.63
P163330,11.4
P163331,4.04
P163332,10.61
P163333,13.51
P163334,10.24
P163335,16.94
P163336,16.73
P163337,10.96
P163338,6.08
P163339,14.82
P163340,11.92
P163341,17.58
P163342,9.08
P163343,13.18
P163344,11.23
P163345,17.61
P163346,6.08
P163347,9.13
P163348,4.15
P163349,9.05
P163350,6.59
P163351,10.34
P163352,15.87
P163353,6.91
P163354,9.43
P163355,13.63
P163356,13.01
P163357,15.09
P163358,8.67
P163359,6.19
P163360,11.69
P163361,8.72
P163362,10.61
P163363,12.91
P163364,14.8
P163365,9.99
P163366,8.17
P163367,11.39
P163368,4.53
P163369,11.84
P163370,9.37
P163371,5.55
P163372,14.86
P163373,9.7
P163374,6.13
P163375,9.96
P163376,14.99
P163377,10.75
P163378,16.27
P163379,16.16
P163380,12.72
P163381,4.96
P163382,15.7
P163383,9.01
P163384,15.9
P163385,4.45
P163386,11.88
P163387,12.03
P163388,17.0
P163389,15.08
P163390,13.81
P163391,11.69
P163392,17.4
P163393,16.28
P163394,5.27
P163395,7.92
P163396,4.22
P163397,16.37
P163398,5.63
P163399,6.89
P163400,15.34
P163401,9.91
P163402,6.2
P163403,13.75
P163404,16.17
P163405,13.49
P163406,17.9
P163407,8.46
P163408,5.39
P163409,6.78
P163410,4.58
P163411,13.53
P163412,17.66
P163413,7.85
P163414,16.45
P163415,8.03
P163416,11.5
P163417,8.3
P163418,8.28
P163419,17.3
P163420,4.81
P163421,13.99
P163422,17.89
P163423,16.65
P163424,4.83
P163425,4.18
P163426,7.57
P163427,16.48
P163428,6.6
P163429,17.26
P163430,16.45
P163431,10.5
P163432,6.0
P163433,5.43
P163434,7.0
P163435,7.32
P163436,4.4
P163437,14.8
P163438,8.17
P163439,4.12
P163440,11.11
P163441,14.64
P163442,14.03
P163443,10.1
P163444,17.0
P163445,14.15
P163446,17.85
P163447,4.63
P163448,4.26
P163449,4.86
P163450,16.47
P163451,10.58
P163452,12.93
P163453,6.72
P163454,15.6
P163455,14.2
P163456,13.48
P163457,16.52
P163458,8.9
P163459,16.59
P163460,7.64
P163461,4.53
P163462,15.18
P163463,10.09
P163464,5.68
P163465,10.59
P163466,16.78
P163467,15.53
P163468,6.41
P163469,5.73
P163470,11.44
P163471,17.9
P163472,4.03
P163473,17.8
P163474,11.94
P163475,12.48
P163476,4.03
P163477,8.94
P163478,15.36
P163479,9.46
P163480,16.93
P163481,15.95
P163482,9.14
P163483,11.34
P163484,7.81
P163485,8.55
P163486,10.41
P163487,10.21
P163488,14.88
P163489,5.53
P163490,8.86
P163491,14.63
P163492,15.71
P163493,7.13
P163494,12.54
P163495,13.77
P163496,5.58
P163497,13.59
P163498,6.34
P163499,5.61
P163500,8.01
P163501,7.1
P163502,17.61
P163503,8.8
P163504,8.77
P163505,9.66
P163506,9.95
P163507,13.98
P163508,7.17
P163509,12.44
P163510,5.09
P163511,17.39
P163512,11.82
P163513,13.7
P163514,9.78
P163515,9.02
P163516,4.29
P163517,5.14
P163518,9.22
P163519,13.15
P163520,8.32
P163521,7.64
P163522,7.41
P163523,14.28
P163524,14.1
P163525,10.73
P163526,15.86
P163527,7.54
P163528,6.59
P163529,4.58
P163530,6.22
P163531,13.64
P163532,4.5
P163533,10.78
P163534,17.09
P163535,5.33
P163536,17.64
P163537,11.47
P163538,4.86
P163539,15.91
P163540,7.83
P163541,16.04
P163542,6.25
P163543,9.61
P163544,8.27
P163545,15.54
P163546,7.79
P163547,7.72
P163548,8.39
P163549,16.3
P163550,16.96
P163551,8.83
P163552,4.08
P163553,4.23
P163554,7.63
P163555,12.96
P163556,11.81
P163557,16.0
P163558,15.36
P163559,17.29
P163560,6.15
P163561,10.35
P163562,15.35
P163563,16.43
P163564,5.55
P163565,7.24
P163566,15.71
P163567,8.58
P163568,7.58
P163569,6.71
P163570,10.04
P163571,10.18
P163572,7.7
P163573,14.65
P163574,15.4
P163575,16.3
P163576,5.94
P163577,11.02
P163578,16.52
P163579,4.72
P163580,8.36
P163581,16.02
P163582,6.2
P163583,7.17
P163584,11.0
P163585,13.59
P163586,14.18
P163587,7.73
P163588,11.08
P163589,14.91
P163590,12.56
P163591,13.59
P163592,16.51
P163593,11.91
P163594,16.63
P163595,15.33
P163596,8.98
P163597,9.48
P163598,7.28
P163599,7.89
P163600,11.9
P163601,12.35
P163602,5.02
P163603,17.06
P163604,7.1
P163605,7.99
P163606,7.14
P163607,17.37
P163608,5.62
P163609,16.88
P163610,17.41
P163611,5.65
P163612,13.89
P163613,14.86
P163614,5.63
P163615,17.83
P163616,15.96
P163617,14.68
P163618,10.01
P163619,17.47
P163620,4.73
P163621,17.4
P163622,13.98
P163623,13.04
P163624,14.63
P163625,14.32
P163626,7.71
P163627,5.05
P163628,5.58
P163629,7.83
P163630,15.63
P163631,4.01
P163632,7.12
P163633,5.06
P163634,10.71
P163635,10.01
P163636,6.64
P163637,12.98
P163638,16.34
P163639,9.76
P163640,7.88
P163641,5.5
P163642,6.63
P163643,8.99
P163644,8.4
P163645,13.39
P163646,13.48
P163647,9.36
P163648,8.88
P163649,7.15
P163650,17.12
P163651,14.13
P163652,15.17
P163653,7.66
P163654,16.89
P163655,5.65
P163656,7.52
P163657,4.68
P163658,12.83
P163659,10.78
P163660,16.92
P163661,7.31
P163662,15.35
P163663,7.17
P163664,9.01
P163665,10.69
P163666,17.14
P163667,10.54
P163668,8.34
P163669,8.83
P163670,9.79
P163671,8.96
P163672,4.3
P163673,13.26
P163674,9.73
P163675,7.76
P163676,9.59
P163677,14.62
P163678,16.22
P163679,15.17
P163680,17.9
P163681,8.97
P163682,10.99
P163683,16.24
P163684,8.22
P163685,4.38
P163686,10.53
P163687,14.65
P163688,6.11
P163689,16.41
P163690,4.15
P163691,11.86
P163692,6.76
P163693,17.0
P163694,13.18
P163695,4.51
P163696,15.31
P163697,10.83
P163698,5.81
P163699,7.37
P163700,14.29
P163701,11.92
P163702,7.88
P163703,14.24
P163704,13.01
P163705,4.07
P163706,13.09
P163707,5.96
P163708,14.43
P163709,16.87
P163710,15.04
P163711,6.84
P163712,6.25
P163713,15.79
P163714,4.24
P163715,14.61
P163716,16.3
P163717,9.17
P163718,15.84
P163719,9.72
P163720,9.44
P163721,11.76
P163722,16.13
P163723,17.22
P163724,13.92
P163725,14.23
P163726,5.95
P163727,9.97
P163728,13.59
P163729,11.53
P163730,14.2
P163731,16.26
P163732,12.02
P163733,16.72
P163734,13.75
P163735,16.11
P163736,7.62
P163737,9.81
P163738,4.54
P163739,12.61
P163740,8.21
P163741,16.64
P163742,4.08
P163743,4.27
P163744,16.46
P163745,14.91
P163746,6.86
P163747,7.59
P163748,10.05
P163749,15.2
P163750,9.21
P163751,12.19
P163752,11.53
P163753,14.95
P163754,4.95
P163755,6.91
P163756,6.35
P163757,14.52
P163758,6.65
P163759,16.17
P163760,7.43
P163761,15.61
P163762,7.09
P163763,9.12
P163764,6.91
P163765,17.98
P163766,17.07
P163767,11.67
P163768,4.39
P163769,4.34
P163770,8.06
P163771,8.47
P163772,13.76
P163773,10.58
P163774,12.3
P163775,8.06
P163776,12.92
P163777,4.72
P163778,4.55
P163779,9.37
P163780,10.81
P163781,11.35
P163782,16.6
P163783,6.4
P163784,4.66
P163785,7.35
P163786,5.44
P163787,12.31
P163788,9.46
P163789,15.71
P163790,4.88
P163791,9.64
P163792,12.45
P163793,13.28
P163794,11.38
P163795,10.09
P163796,4.74
P163797,13.47
P163798,4.95
P163799,15.02
P163800,4.87
P163801,16.15
P163802,14.58
P163803,7.72
P163804,4.11
P163805,10.98
P163806,13.63
P163807,14.94
P163808,10.44
P163809,8.14
P163810,9.5
P163811,9.98
P163812,12.87
P163813,16.16
P163814,6.72
P163815,15.61
P163816,4.59
P163817,13.84
P163818,9.66
P163819,9.26
P163820,7.72
P163821,17.71
P163822,8.42
P163823,12.65
P163824,10.85
P163825,9.9
P163826,11.17
P163827,4.42
P163828,13.53
P163829,6.52
P163830,17.13
P163831,11.69
P163832,11.82
P163833,8.07
P163834,11.39
P163835,14.46
P163836,13.82
P163837,4.56
P163838,6.86
P163839,5.13
P163840,4.09
P163841,8.11
P163842,13.17
P163843,12.9
P163844,14.73
P163845,14.31
P163846,13.76
P163847,7.84
P163848,10.0
P163849,13.85
P163850,9.89
P163851,5.12
P163852,4.38
P163853,4.75
P163854,14.46
P163855,11.28
P163856,13.32
P163857,15.73
P163858,4.65
P163859,9.6
P163860,9.91
P163861,9.63
P163862,15.06
P163863,7.06
P163864,15.48
P163865,17.48
P163866,15.49
P163867,7.49
P163868,11.4
P163869,16.32
P163870,5.07
P163871,10.64
P163872,15.24
P163873,10.84
P163874,7.41
P163875,10.16
P163876,17.58
P163877,4.81
P163878,5.5
P163879,14.37
P163880,4.01
P163881,4.83
P163882,9.46
P163883,9.3
P163884,7.49
P163885,12.6
P163886,7.02
P163887,7.53
P163888,5.58
P163889,13.88
P163890,4.0
P163891,15.97
P163892,8.25
P163893,10.34
P163894,5.63
P163895,7.46
P163896,6.98
P163897,4.56
P163898,14.71
P163899,12.29
P163900,5.34
P163901,5.16
P163902,12.61
P163903,9.27
P163904,7.31
P163905,7.93
P163906,7.41
P163907,8.46
P163908,13.04
P163909,14.14
P163910,12.68
P163911,9.48
P163912,11.97
P163913,16.37
P163914,15.58
P163915,4.54
P163916,12.6
P163917,17.02
P163918,10.19
P163919,8.13
P163920,5.16
P163921,5.95
P163922,5.87
P163923,6.81
P163924,12.59
P163925,13.23
P163926,7.07
P163927,13.46
P163928,12.59
P163929,5.11
P163930,8.54
P163931,15.75
P163932,9.13
P163933,10.74
P163934,6.28
P163935,8.39
P163936,12.07
P163937,4.34
P163938,15.14
P163939,5.21
P163940,14.31
P163941,8.25
P163942,7.72
P163943,5.86
P163944,6.09
P163945,11.33
P163946,4.6
P163947,8.86
P163948,12.9
P163949,13.35
P163950,5.39
P163951,17.25
P163952,8.5
P163953,6.64
P163954,6.39
P163955,4.75
P163956,11.62
P163957,9.12
P163958,10.43
P163959,15.27
P163960,9.99
P163961,8.73
P163962,13.61
P163963,15.03
P163964,11.44
P163965,11.24
P163966,6.31
P163967,9.29
P163968,8.4
P163969,7.15
P163970,11.8
P163971,8.18
P163972,8.26
P163973,6.07
P163974,7.3
P163975,5.87
P163976,16.22
P163977,15.94
P163978,17.32
P163979,13.14
P163980,5.57
P163981,9.39
P163982,14.08
P163983,16.68
P163984,9.67
P163985,15.63
P163986,11.01
P163987,14.16
P163988,7.91
P163989,14.49
P163990,12.02
P163991,9.78
P163992,13.13
P163993,14.42
P163994,4.53
P163995,7.39
P163996,7.95
P163997,9.84
P163998,17.96
P163999,14.52
P164000,10.72
P164001,12.17
P164002,16.73
P164003,4.29
P164004,4.7
P164005,5.34
P164006,7.24
P164007,14.29
P164008,12.61
P164009,5.35
P164010,5.33
P164011,15.38
P164012,17.94
P164013,8.83
P164014,16.57
P164015,17.15
P164016,8.48
P164017,4.75
P164018,11.14
P164019,9.4
P164020,15.38
P164021,14.7
P164022,10.88
P164023,10.54
P164024,8.37
P164025,4.7
P164026,9.45
P164027,12.81
P164028,13.97
P164029,11.88
P164030,18.0
P164031,6.73
P164032,8.05
P164033,8.43
P164034,4.63
P164035,13.78
P164036,12.4
P164037,15.04
P164038,16.18
P164039,8.91
P164040,4.1
P164041,17.31
P164042,10.44
P164043,6.74
P164044,11.91
P164045,6.96
P164046,5.89
P164047,10.08
P164048,5.26
P164049,5.34
P164050,6.25
P164051,6.48
P164052,5.19
P164053,7.65
P164054,15.58
P164055,16.85
P164056,17.29
P164057,7.66
P164058,14.42
P164059,6.79
P164060,13.21
P164061,4.35
P164062,13.48
P164063,13.87
P164064,13.66
P164065,15.84
P164066,14.14
P164067,14.8
P164068,5.91
P164069,5.87
P164070,4.13
P164071,9.16
P164072,10.13
P164073,17.21
P164074,7.3
P164075,13.33
P164076,12.79
P164077,9.05
P164078,10.58
P164079,15.97
P164080,6.26
P164081,4.34
P164082,11.25
P164083,17.15
P164084,5.55
P164085,6.9
P164086,17.54
P164087,14.52
P164088,10.43
P164089,17.98
P164090,6.06
P164091,16.0
P164092,8.11
P164093,13.79
P164094,16.4
P164095,10.41
P164096,5.16
P164097,4.22
P164098,12.13
P164099,4.23
P164100,16.04
P164101,7.17
P164102,9.77
P164103,6.28
P164104,4.5
P164105,8.65
P164106,7.85
P164107,9.63
P164108,15.79
P164109,11.96
P164110,4.45
P164111,4.1
P164112,8.75
P164113,11.19
P164114,5.27
P164115,14.62
P164116,7.15
P164117,9.37
P164118,7.96
P164119,5.9
P164120,14.0
P164121,6.46
P164122,11.17
P164123,14.23
P164124,15.19
P164125,4.74
P164126,16.09
P164127,10.49
P164128,4.01
P164129,9.23
P164130,12.81
P164131,9.67
P164132,10.56
P164133,7.15
P164134,16.85
P164135,7.38
P164136,13.29
P164137,10.95
P164138,8.18
P164139,10.06
P164140,12.11
P164141,7.31
P164142,13.38
P164143,15.38
P164144,7.7
P164145,7.73
P164146,12.65
P164147,6.05
P164148,4.52
P164149,16.1
P164150,9.26
P164151,9.4
P164152,10.11
P164153,9.64
P164154,15.16
P164155,8.6
P164156,10.17
P164157,11.52
P164158,4.51
P164159,4.24
P164160,14.61
P164161,6.2
P164162,7.09
P164163,17.95
P164164,15.66
P164165,12.41
P164166,4.04
P164167,12.47
P164168,16.5
P164169,17.36
P164170,16.37
P164171,14.79
P164172,9.63
P164173,10.85
P164174,13.46
P164175,17.64
P164176,8.9
P164177,11.7
P164178,5.39
P164179,9.42
P164180,10.16
P164181,14.74
P164182,7.28
P164183,14.24
P164184,16.87
P164185,6.76
P164186,8.69
P164187,9.02
P164188,11.08
P164189,7.23
P164190,4.39
P164191,5.83
P164192,17.67
P164193,12.28
P164194,13.45
P164195,11.14
P164196,11.71
P164197,16.33
P164198,6.67
P164199,15.82
P164200,8.93
P164201,13.56
P164202,5.91
P164203,12.23
P164204,10.32
P164205,17.19
P164206,4.56
P164207,5.75
P164208,11.33
P164209,15.35
P164210,8.36
P164211,16.43
P164212,17.61
P164213,9.2
P164214,14.9
P164215,16.77
P164216,15.64
P164217,9.25
P164218,10.78
P164219,14.0
P164220,11.3
P164221,12.14
P164222,16.44
P164223,15.06
P164224,11.8
P164225,10.22
P164226,9.86
P164227,9.65
P164228,12.95
P164229,9.18
P164230,17.41
P164231,9.88
P164232,4.88
P164233,17.47
P164234,8.14
P164235,4.97
P164236,12.93
P164237,7.23
P164238,7.48
P164239,6.91
P164240,13.86
P164241,6.84
P164242,17.38
P164243,17.64
P164244,4.33
P164245,5.06
P164246,12.92
P164247,11.56
P164248,17.5
P164249,11.06
P164250,7.34
P164251,15.44
P164252,9.05
P164253,14.73
P164254,13.8
P164255,7.55
P164256,11.97
P164257,5.06
P164258,5.78
P164259,7.9
P164260,11.49
P164261,10.43
P164262,8.79
P164263,17.61
P164264,7.08
P164265,7.81
P164266,9.52
P164267,15.47
P164268,16.33
P164269,16.2
P164270,13.28
P164271,15.86
P164272,13.5
P164273,5.01
P164274,13.68
P164275,4.43
P164276,5.64
P164277,11.67
P164278,13.02
P164279,5.67
P164280,6.85
P164281,11.68
P164282,11.61
P164283,13.35
P164284,7.54
P164285,6.01
P164286,7.94
P164287,9.51
P164288,5.77
P164289,9.3
P164290,4.61
P164291,16.08
P164292,11.71
P164293,12.94
P164294,9.29
P164295,7.4
P164296,17.83
P164297,10.05
P164298,6.24
P164299,13.84
P164300,14.01
P164301,10.98
P164302,13.69
P164303,5.83
P164304,13.25
P164305,6.63
P164306,16.96
P164307,11.93
P164308,8.49
P164309,11.07
P164310,9.38
P164311,11.99
P164312,10.08
P164313,13.77
P164314,14.01
P164315,11.0
P164316,6.2
P164317,9.6
P164318,9.7
P164319,16.37
P164320,8.2
P164321,5.86
P164322,8.09
P164323,16.96
P164324,8.32
P164325,8.32
P164326,12.04
P164327,9.31
P164328,13.47
P164329,8.55
P164330,11.17
P164331,5.42
P164332,5.83
P164333,11.11
P164334,16.12
P164335,5.14
P164336,4.77
P164337,7.92
P164338,11.8
P164339,6.14
P164340,11.86
P164341,11.0
P164342,17.74
P164343,17.06
P164344,12.75
P164345,17.52
P164346,11.61
P164347,11.35
P164348,16.33
P164349,6.96
P164350,9.2
P164351,4.98
P164352,15.44
P164353,9.09
P164354,4.46
P164355,14.69
P164356,6.25
P164357,16.28
P164358,5.66
P164359,12.94
P164360,6.55
P164361,15.98
P164362,12.65
P164363,4.46
P164364,16.3
P164365,8.4
P164366,5.75
P164367,11.69
P164368,11.52
P164369,10.87
P164370,14.72
P164371,6.38
P164372,12.02
P164373,16.42
P164374,12.55
P164375,9.31
P164376,5.31
P164377,16.08
P164378,10.74
P164379,17.2
P164380,14.26
P164381,4.56
P164382,14.22
P164383,14.39
P164384,7.99
P164385,5.38
P164386,13.76
P164387,9.4
P164388,5.04
P164389,15.92
P164390,7.52
P164391,10.53
P164392,16.29
P164393,7.54
P164394,8.59
P164395,4.61
P164396,14.22
P164397,17.29
P164398,12.47
P164399,7.64
P164400,12.49
P164401,9.77
P164402,7.7
P164403,16.01
P164404,16.57
P164405,10.99
P164406,6.51
P164407,16.24
P164408,10.7
P164409,8.15
P164410,14.19
P164411,11.25
P164412,6.31
P164413,4.96
P164414,6.2
P164415,17.68
P164416,11.53
P164417,11.65
P164418,7.98
P164419,11.8
P164420,6.68
P164421,11.67
P164422,10.49
P164423,4.34
P164424,5.55
P164425,12.39
P164426,5.85
P164427,9.71
P164428,4.11
P164429,13.35
P164430,10.53
P164431,15.01
P164432,8.74
P164433,10.3
P164434,8.85
P164435,8.17
P164436,4.95
P164437,15.7
P164438,15.04
P164439,8.56
P164440,6.05
P164441,14.21
P164442,5.25
